season,episode,feature,artist,artist_name,artist_relationship
14,8,TREES,BOB_ROSS,Bob Ross,Himself
14,8,WINTER,BOB_ROSS,Bob Ross,Himself
14,9,CLOUDS,BOB_ROSS,Bob Ross,Himself
14,9,CUMULUS,BOB_ROSS,Bob Ross,Himself
14,9,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
14,9,FRAMED,BOB_ROSS,Bob Ross,Himself
14,9,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
14,9,PATH,BOB_ROSS,Bob Ross,Himself
14,9,RIVER,BOB_ROSS,Bob Ross,Himself
14,9,TREE,BOB_ROSS,Bob Ross,Himself
14,9,TREES,BOB_ROSS,Bob Ross,Himself
14,11,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
14,11,GRASS,BOB_ROSS,Bob Ross,Himself
14,11,LAKE,BOB_ROSS,Bob Ross,Himself
14,11,TREE,BOB_ROSS,Bob Ross,Himself
14,11,TREES,BOB_ROSS,Bob Ross,Himself
14,12,CLOUDS,BOB_ROSS,Bob Ross,Himself
14,12,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
14,12,FOG,BOB_ROSS,Bob Ross,Himself
14,12,FRAMED,BOB_ROSS,Bob Ross,Himself
14,12,GRASS,BOB_ROSS,Bob Ross,Himself
14,12,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
14,12,TREE,BOB_ROSS,Bob Ross,Himself
14,12,TREES,BOB_ROSS,Bob Ross,Himself
14,13,CLOUDS,BOB_ROSS,Bob Ross,Himself
14,13,CONIFER,BOB_ROSS,Bob Ross,Himself
14,13,CUMULUS,BOB_ROSS,Bob Ross,Himself
14,13,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
14,13,GRASS,BOB_ROSS,Bob Ross,Himself
14,13,LAKE,BOB_ROSS,Bob Ross,Himself
14,13,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
14,13,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
14,13,TREE,BOB_ROSS,Bob Ross,Himself
14,13,TREES,BOB_ROSS,Bob Ross,Himself
15,1,BUSHES,BOB_ROSS,Bob Ross,Himself
15,1,CIRRUS,BOB_ROSS,Bob Ross,Himself
15,1,CLOUDS,BOB_ROSS,Bob Ross,Himself
15,1,CONIFER,BOB_ROSS,Bob Ross,Himself
15,1,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
15,1,SNOW,BOB_ROSS,Bob Ross,Himself
15,1,SUN,BOB_ROSS,Bob Ross,Himself
15,1,TREE,BOB_ROSS,Bob Ross,Himself
15,1,TREES,BOB_ROSS,Bob Ross,Himself
15,1,WINTER,BOB_ROSS,Bob Ross,Himself
15,2,CLOUDS,BOB_ROSS,Bob Ross,Himself
15,2,CUMULUS,BOB_ROSS,Bob Ross,Himself
15,2,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
15,2,GRASS,BOB_ROSS,Bob Ross,Himself
15,2,RIVER,BOB_ROSS,Bob Ross,Himself
15,2,TREE,BOB_ROSS,Bob Ross,Himself
15,2,TREES,BOB_ROSS,Bob Ross,Himself
15,3,BARN,BOB_ROSS,Bob Ross,Himself
15,3,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
15,3,FENCE,BOB_ROSS,Bob Ross,Himself
15,3,GRASS,BOB_ROSS,Bob Ross,Himself
15,3,PATH,BOB_ROSS,Bob Ross,Himself
15,3,STRUCTURE,BOB_ROSS,Bob Ross,Himself
15,3,TREE,BOB_ROSS,Bob Ross,Himself
15,3,TREES,BOB_ROSS,Bob Ross,Himself
15,4,NULL,BOB_ROSS,Bob Ross,Himself
15,5,CABIN,BOB_ROSS,Bob Ross,Himself
15,5,CIRRUS,BOB_ROSS,Bob Ross,Himself
15,5,CLOUDS,BOB_ROSS,Bob Ross,Himself
15,5,CONIFER,BOB_ROSS,Bob Ross,Himself
15,5,FRAMED,BOB_ROSS,Bob Ross,Himself
15,5,LAKE,BOB_ROSS,Bob Ross,Himself
15,5,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
15,5,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
15,5,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
15,5,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
15,5,STRUCTURE,BOB_ROSS,Bob Ross,Himself
15,5,TREE,BOB_ROSS,Bob Ross,Himself
15,5,TREES,BOB_ROSS,Bob Ross,Himself
15,5,WINTER,BOB_ROSS,Bob Ross,Himself
15,6,BEACH,BOB_ROSS,Bob Ross,Himself
15,6,CLOUDS,BOB_ROSS,Bob Ross,Himself
15,6,CUMULUS,BOB_ROSS,Bob Ross,Himself
15,6,OCEAN,BOB_ROSS,Bob Ross,Himself
15,6,ROCKS,BOB_ROSS,Bob Ross,Himself
15,6,WAVES,BOB_ROSS,Bob Ross,Himself
15,7,CABIN,BOB_ROSS,Bob Ross,Himself
15,7,CLOUDS,BOB_ROSS,Bob Ross,Himself
15,7,CONIFER,BOB_ROSS,Bob Ross,Himself
15,7,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
15,7,GRASS,BOB_ROSS,Bob Ross,Himself
15,7,LAKE,BOB_ROSS,Bob Ross,Himself
15,7,STRUCTURE,BOB_ROSS,Bob Ross,Himself
15,7,TREE,BOB_ROSS,Bob Ross,Himself
15,7,TREES,BOB_ROSS,Bob Ross,Himself
15,8,CLOUDS,BOB_ROSS,Bob Ross,Himself
15,8,CUMULUS,BOB_ROSS,Bob Ross,Himself
15,8,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
15,8,GRASS,BOB_ROSS,Bob Ross,Himself
15,8,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
15,8,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
15,8,RIVER,BOB_ROSS,Bob Ross,Himself
15,8,ROCKS,BOB_ROSS,Bob Ross,Himself
15,8,TREE,BOB_ROSS,Bob Ross,Himself
15,8,TREES,BOB_ROSS,Bob Ross,Himself
15,9,CABIN,BOB_ROSS,Bob Ross,Himself
15,9,CLOUDS,BOB_ROSS,Bob Ross,Himself
15,9,CONIFER,BOB_ROSS,Bob Ross,Himself
15,9,CUMULUS,BOB_ROSS,Bob Ross,Himself
15,9,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
15,9,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
15,9,SNOW,BOB_ROSS,Bob Ross,Himself
15,9,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
15,9,STRUCTURE,BOB_ROSS,Bob Ross,Himself
15,9,TREE,BOB_ROSS,Bob Ross,Himself
15,9,TREES,BOB_ROSS,Bob Ross,Himself
15,9,WINTER,BOB_ROSS,Bob Ross,Himself
15,10,BUSHES,BOB_ROSS,Bob Ross,Himself
15,10,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
15,10,FRAMED,BOB_ROSS,Bob Ross,Himself
15,10,GRASS,BOB_ROSS,Bob Ross,Himself
15,10,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
15,10,PATH,BOB_ROSS,Bob Ross,Himself
15,10,TREE,BOB_ROSS,Bob Ross,Himself
15,10,TREES,BOB_ROSS,Bob Ross,Himself
15,11,CABIN,BOB_ROSS,Bob Ross,Himself
15,11,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
15,11,GRASS,BOB_ROSS,Bob Ross,Himself
15,11,PATH,BOB_ROSS,Bob Ross,Himself
15,11,STRUCTURE,BOB_ROSS,Bob Ross,Himself
15,11,TREE,BOB_ROSS,Bob Ross,Himself
15,11,TREES,BOB_ROSS,Bob Ross,Himself
15,12,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
15,12,LAKE,BOB_ROSS,Bob Ross,Himself
15,12,ROCKS,BOB_ROSS,Bob Ross,Himself
15,12,TREE,BOB_ROSS,Bob Ross,Himself
15,12,TREES,BOB_ROSS,Bob Ross,Himself
15,13,CIRRUS,BOB_ROSS,Bob Ross,Himself
15,13,CLOUDS,BOB_ROSS,Bob Ross,Himself
15,13,CONIFER,BOB_ROSS,Bob Ross,Himself
15,13,GRASS,BOB_ROSS,Bob Ross,Himself
15,13,LAKE,BOB_ROSS,Bob Ross,Himself
15,13,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
15,13,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
15,13,TREE,BOB_ROSS,Bob Ross,Himself
15,13,TREES,BOB_ROSS,Bob Ross,Himself
16,1,CLOUDS,BOB_ROSS,Bob Ross,Himself
16,1,CONIFER,BOB_ROSS,Bob Ross,Himself
16,1,CUMULUS,BOB_ROSS,Bob Ross,Himself
16,1,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
16,1,FOG,BOB_ROSS,Bob Ross,Himself
16,1,LAKE,BOB_ROSS,Bob Ross,Himself
16,1,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
16,1,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
16,1,TREE,BOB_ROSS,Bob Ross,Himself
16,1,TREES,BOB_ROSS,Bob Ross,Himself
16,2,CABIN,BOB_ROSS,Bob Ross,Himself
16,2,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
16,2,GRASS,BOB_ROSS,Bob Ross,Himself
16,2,PATH,BOB_ROSS,Bob Ross,Himself
16,2,STRUCTURE,BOB_ROSS,Bob Ross,Himself
16,2,TREE,BOB_ROSS,Bob Ross,Himself
16,2,TREES,BOB_ROSS,Bob Ross,Himself
16,3,CABIN,BOB_ROSS,Bob Ross,Himself
16,3,CLOUDS,BOB_ROSS,Bob Ross,Himself
16,3,CONIFER,BOB_ROSS,Bob Ross,Himself
16,3,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
16,3,SNOW,BOB_ROSS,Bob Ross,Himself
16,3,STRUCTURE,BOB_ROSS,Bob Ross,Himself
16,3,TREE,BOB_ROSS,Bob Ross,Himself
16,3,TREES,BOB_ROSS,Bob Ross,Himself
16,3,WINTER,BOB_ROSS,Bob Ross,Himself
16,4,BUSHES,BOB_ROSS,Bob Ross,Himself
16,4,CLOUDS,BOB_ROSS,Bob Ross,Himself
16,4,CONIFER,BOB_ROSS,Bob Ross,Himself
16,4,CUMULUS,BOB_ROSS,Bob Ross,Himself
16,4,FOG,BOB_ROSS,Bob Ross,Himself
16,4,SNOW,BOB_ROSS,Bob Ross,Himself
16,4,TREE,BOB_ROSS,Bob Ross,Himself
16,4,TREES,BOB_ROSS,Bob Ross,Himself
16,4,WINTER,BOB_ROSS,Bob Ross,Himself
16,5,BUSHES,BOB_ROSS,Bob Ross,Himself
16,5,CLOUDS,BOB_ROSS,Bob Ross,Himself
16,5,CONIFER,BOB_ROSS,Bob Ross,Himself
16,5,CUMULUS,BOB_ROSS,Bob Ross,Himself
16,5,DOUBLE_OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
16,5,FRAMED,BOB_ROSS,Bob Ross,Himself
16,5,LAKE,BOB_ROSS,Bob Ross,Himself
16,5,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
16,5,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
16,5,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
16,5,TREE,BOB_ROSS,Bob Ross,Himself
16,5,TREES,BOB_ROSS,Bob Ross,Himself
16,7,CONIFER,BOB_ROSS,Bob Ross,Himself
16,7,RIVER,BOB_ROSS,Bob Ross,Himself
16,7,ROCKS,BOB_ROSS,Bob Ross,Himself
16,7,TREE,BOB_ROSS,Bob Ross,Himself
16,7,TREES,BOB_ROSS,Bob Ross,Himself
16,7,WATERFALL,BOB_ROSS,Bob Ross,Himself
16,8,BEACH,BOB_ROSS,Bob Ross,Himself
16,8,CLOUDS,BOB_ROSS,Bob Ross,Himself
16,8,OCEAN,BOB_ROSS,Bob Ross,Himself
16,8,PALM_TREES,BOB_ROSS,Bob Ross,Himself
16,8,WAVES,BOB_ROSS,Bob Ross,Himself
16,9,BARN,BOB_ROSS,Bob Ross,Himself
16,9,CONIFER,BOB_ROSS,Bob Ross,Himself
16,9,FENCE,BOB_ROSS,Bob Ross,Himself
16,9,FRAMED,BOB_ROSS,Bob Ross,Himself
16,9,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
16,9,SNOW,BOB_ROSS,Bob Ross,Himself
16,9,STRUCTURE,BOB_ROSS,Bob Ross,Himself
16,9,TREE,BOB_ROSS,Bob Ross,Himself
16,9,TREES,BOB_ROSS,Bob Ross,Himself
16,9,WINTER,BOB_ROSS,Bob Ross,Himself
16,11,BUSHES,BOB_ROSS,Bob Ross,Himself
16,11,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
16,11,RIVER,BOB_ROSS,Bob Ross,Himself
16,11,ROCKS,BOB_ROSS,Bob Ross,Himself
16,11,TREE,BOB_ROSS,Bob Ross,Himself
16,11,TREES,BOB_ROSS,Bob Ross,Himself
16,11,WATERFALL,BOB_ROSS,Bob Ross,Himself
16,12,CLOUDS,BOB_ROSS,Bob Ross,Himself
16,12,CUMULUS,BOB_ROSS,Bob Ross,Himself
16,12,FLOWERS,BOB_ROSS,Bob Ross,Himself
16,12,GRASS,BOB_ROSS,Bob Ross,Himself
16,12,LAKE,BOB_ROSS,Bob Ross,Himself
16,12,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
16,12,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
16,13,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
16,13,FRAMED,BOB_ROSS,Bob Ross,Himself
16,13,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
16,13,RIVER,BOB_ROSS,Bob Ross,Himself
16,13,ROCKS,BOB_ROSS,Bob Ross,Himself
16,13,TREE,BOB_ROSS,Bob Ross,Himself
16,13,TREES,BOB_ROSS,Bob Ross,Himself
17,1,CONIFER,BOB_ROSS,Bob Ross,Himself
17,1,FOG,BOB_ROSS,Bob Ross,Himself
17,1,FRAMED,BOB_ROSS,Bob Ross,Himself
17,1,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
17,1,RIVER,BOB_ROSS,Bob Ross,Himself
17,1,TREE,BOB_ROSS,Bob Ross,Himself
17,1,TREES,BOB_ROSS,Bob Ross,Himself
17,2,CABIN,BOB_ROSS,Bob Ross,Himself
17,2,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
17,2,FENCE,BOB_ROSS,Bob Ross,Himself
17,2,GRASS,BOB_ROSS,Bob Ross,Himself
17,2,PATH,BOB_ROSS,Bob Ross,Himself
17,2,STRUCTURE,BOB_ROSS,Bob Ross,Himself
17,2,TREE,BOB_ROSS,Bob Ross,Himself
17,3,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
17,3,GRASS,BOB_ROSS,Bob Ross,Himself
17,3,LAKE,BOB_ROSS,Bob Ross,Himself
17,3,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
17,3,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
17,3,TREE,BOB_ROSS,Bob Ross,Himself
17,3,TREES,BOB_ROSS,Bob Ross,Himself
17,4,BEACH,BOB_ROSS,Bob Ross,Himself
17,4,CLOUDS,BOB_ROSS,Bob Ross,Himself
17,4,CUMULUS,BOB_ROSS,Bob Ross,Himself
17,4,OCEAN,BOB_ROSS,Bob Ross,Himself
17,4,ROCKS,BOB_ROSS,Bob Ross,Himself
17,4,SUN,BOB_ROSS,Bob Ross,Himself
17,4,WAVES,BOB_ROSS,Bob Ross,Himself
17,5,CABIN,BOB_ROSS,Bob Ross,Himself
17,5,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
17,5,FLOWERS,BOB_ROSS,Bob Ross,Himself
17,5,FRAMED,BOB_ROSS,Bob Ross,Himself
17,5,LAKE,BOB_ROSS,Bob Ross,Himself
17,5,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
17,5,STRUCTURE,BOB_ROSS,Bob Ross,Himself
17,5,TREE,BOB_ROSS,Bob Ross,Himself
17,6,CLOUDS,BOB_ROSS,Bob Ross,Himself
17,6,CONIFER,BOB_ROSS,Bob Ross,Himself
17,6,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
17,6,RIVER,BOB_ROSS,Bob Ross,Himself
17,6,SNOW,BOB_ROSS,Bob Ross,Himself
17,6,TREE,BOB_ROSS,Bob Ross,Himself
17,6,TREES,BOB_ROSS,Bob Ross,Himself
17,6,WINTER,BOB_ROSS,Bob Ross,Himself
17,7,CONIFER,BOB_ROSS,Bob Ross,Himself
17,7,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
17,7,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
17,7,RIVER,BOB_ROSS,Bob Ross,Himself
17,7,ROCKS,BOB_ROSS,Bob Ross,Himself
17,7,TREE,BOB_ROSS,Bob Ross,Himself
17,7,TREES,BOB_ROSS,Bob Ross,Himself
17,7,WATERFALL,BOB_ROSS,Bob Ross,Himself
17,8,APPLE_FRAME,BOB_ROSS,Bob Ross,Himself
17,8,BRIDGE,BOB_ROSS,Bob Ross,Himself
17,8,BUILDING,BOB_ROSS,Bob Ross,Himself
17,8,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
17,8,FRAMED,BOB_ROSS,Bob Ross,Himself
17,8,LAKE,BOB_ROSS,Bob Ross,Himself
17,8,STRUCTURE,BOB_ROSS,Bob Ross,Himself
17,8,TREE,BOB_ROSS,Bob Ross,Himself
17,8,TREES,BOB_ROSS,Bob Ross,Himself
17,10,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
17,10,MILL,BOB_ROSS,Bob Ross,Himself
17,10,RIVER,BOB_ROSS,Bob Ross,Himself
17,10,ROCKS,BOB_ROSS,Bob Ross,Himself
17,10,STRUCTURE,BOB_ROSS,Bob Ross,Himself
17,10,TREE,BOB_ROSS,Bob Ross,Himself
17,10,WATERFALL,BOB_ROSS,Bob Ross,Himself
17,11,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
17,11,FOG,BOB_ROSS,Bob Ross,Himself
17,11,PATH,BOB_ROSS,Bob Ross,Himself
17,11,TREE,BOB_ROSS,Bob Ross,Himself
17,11,TREES,BOB_ROSS,Bob Ross,Himself
17,12,CONIFER,BOB_ROSS,Bob Ross,Himself
17,12,GRASS,BOB_ROSS,Bob Ross,Himself
17,12,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
17,12,RIVER,BOB_ROSS,Bob Ross,Himself
17,12,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
17,12,TREE,BOB_ROSS,Bob Ross,Himself
17,12,TREES,BOB_ROSS,Bob Ross,Himself
18,1,BUSHES,BOB_ROSS,Bob Ross,Himself
18,1,CLOUDS,BOB_ROSS,Bob Ross,Himself
18,1,CONIFER,BOB_ROSS,Bob Ross,Himself
18,1,CUMULUS,BOB_ROSS,Bob Ross,Himself
18,1,FRAMED,BOB_ROSS,Bob Ross,Himself
18,1,HALF_OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
18,1,LAKE,BOB_ROSS,Bob Ross,Himself
18,1,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
18,1,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
18,1,TREE,BOB_ROSS,Bob Ross,Himself
18,1,TREES,BOB_ROSS,Bob Ross,Himself
18,2,BUSHES,BOB_ROSS,Bob Ross,Himself
18,2,CLOUDS,BOB_ROSS,Bob Ross,Himself
18,2,CUMULUS,BOB_ROSS,Bob Ross,Himself
18,2,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
18,2,GRASS,BOB_ROSS,Bob Ross,Himself
18,2,RIVER,BOB_ROSS,Bob Ross,Himself
18,2,TREE,BOB_ROSS,Bob Ross,Himself
18,2,TREES,BOB_ROSS,Bob Ross,Himself
18,3,CABIN,BOB_ROSS,Bob Ross,Himself
18,3,CLOUDS,BOB_ROSS,Bob Ross,Himself
18,3,CONIFER,BOB_ROSS,Bob Ross,Himself
18,3,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
18,3,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
18,3,RIVER,BOB_ROSS,Bob Ross,Himself
18,3,SNOW,BOB_ROSS,Bob Ross,Himself
18,3,STRUCTURE,BOB_ROSS,Bob Ross,Himself
18,3,TREE,BOB_ROSS,Bob Ross,Himself
18,3,TREES,BOB_ROSS,Bob Ross,Himself
18,3,WINTER,BOB_ROSS,Bob Ross,Himself
18,4,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
18,4,GRASS,BOB_ROSS,Bob Ross,Himself
18,4,RIVER,BOB_ROSS,Bob Ross,Himself
18,4,TREE,BOB_ROSS,Bob Ross,Himself
18,4,TREES,BOB_ROSS,Bob Ross,Himself
18,4,WATERFALL,BOB_ROSS,Bob Ross,Himself
18,5,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
18,5,GRASS,BOB_ROSS,Bob Ross,Himself
18,5,LAKE,BOB_ROSS,Bob Ross,Himself
18,5,TREE,BOB_ROSS,Bob Ross,Himself
18,5,TREES,BOB_ROSS,Bob Ross,Himself
18,6,BUSHES,BOB_ROSS,Bob Ross,Himself
18,6,CONIFER,BOB_ROSS,Bob Ross,Himself
18,6,LAKE,BOB_ROSS,Bob Ross,Himself
18,6,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
18,6,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
18,6,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
18,6,TREE,BOB_ROSS,Bob Ross,Himself
18,6,TREES,BOB_ROSS,Bob Ross,Himself
18,7,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
18,7,FOG,BOB_ROSS,Bob Ross,Himself
18,7,GRASS,BOB_ROSS,Bob Ross,Himself
18,7,RIVER,BOB_ROSS,Bob Ross,Himself
18,7,TREE,BOB_ROSS,Bob Ross,Himself
18,7,TREES,BOB_ROSS,Bob Ross,Himself
18,8,CLOUDS,BOB_ROSS,Bob Ross,Himself
18,8,CUMULUS,BOB_ROSS,Bob Ross,Himself
18,8,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
18,8,FRAMED,BOB_ROSS,Bob Ross,Himself
18,8,HALF_CIRCLE_FRAME,BOB_ROSS,Bob Ross,Himself
18,8,LAKE,BOB_ROSS,Bob Ross,Himself
18,8,SNOW,BOB_ROSS,Bob Ross,Himself
18,8,TREE,BOB_ROSS,Bob Ross,Himself
18,8,TREES,BOB_ROSS,Bob Ross,Himself
18,8,WINTER,BOB_ROSS,Bob Ross,Himself
18,9,BEACH,BOB_ROSS,Bob Ross,Himself
18,9,CIRRUS,BOB_ROSS,Bob Ross,Himself
18,9,CLOUDS,BOB_ROSS,Bob Ross,Himself
18,9,OCEAN,BOB_ROSS,Bob Ross,Himself
18,9,WAVES,BOB_ROSS,Bob Ross,Himself
18,10,BUSHES,BOB_ROSS,Bob Ross,Himself
18,10,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
18,10,FRAMED,BOB_ROSS,Bob Ross,Himself
18,10,RIVER,BOB_ROSS,Bob Ross,Himself
18,10,TREE,BOB_ROSS,Bob Ross,Himself
18,10,TREES,BOB_ROSS,Bob Ross,Himself
18,11,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
18,11,PATH,BOB_ROSS,Bob Ross,Himself
18,11,TREE,BOB_ROSS,Bob Ross,Himself
18,11,TREES,BOB_ROSS,Bob Ross,Himself
18,12,CACTUS,BOB_ROSS,Bob Ross,Himself
18,12,CIRRUS,BOB_ROSS,Bob Ross,Himself
18,12,CLOUDS,BOB_ROSS,Bob Ross,Himself
18,12,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
18,12,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
18,12,PATH,BOB_ROSS,Bob Ross,Himself
18,13,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
18,13,RIVER,BOB_ROSS,Bob Ross,Himself
18,13,ROCKS,BOB_ROSS,Bob Ross,Himself
18,13,SUN,BOB_ROSS,Bob Ross,Himself
18,13,TREE,BOB_ROSS,Bob Ross,Himself
18,13,TREES,BOB_ROSS,Bob Ross,Himself
18,13,WATERFALL,BOB_ROSS,Bob Ross,Himself
19,1,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
19,1,RIVER,BOB_ROSS,Bob Ross,Himself
19,1,SNOW,BOB_ROSS,Bob Ross,Himself
19,1,TREE,BOB_ROSS,Bob Ross,Himself
19,1,TREES,BOB_ROSS,Bob Ross,Himself
19,1,WINTER,BOB_ROSS,Bob Ross,Himself
19,2,CLOUDS,BOB_ROSS,Bob Ross,Himself
19,2,CUMULUS,BOB_ROSS,Bob Ross,Himself
19,2,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
19,2,GRASS,BOB_ROSS,Bob Ross,Himself
19,2,LAKE,BOB_ROSS,Bob Ross,Himself
19,2,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
19,2,TREE,BOB_ROSS,Bob Ross,Himself
19,2,TREES,BOB_ROSS,Bob Ross,Himself
19,3,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
19,3,FRAMED,BOB_ROSS,Bob Ross,Himself
19,3,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
19,3,RIVER,BOB_ROSS,Bob Ross,Himself
19,3,SUN,BOB_ROSS,Bob Ross,Himself
19,3,TREE,BOB_ROSS,Bob Ross,Himself
19,3,TREES,BOB_ROSS,Bob Ross,Himself
19,4,CABIN,BOB_ROSS,Bob Ross,Himself
19,4,CONIFER,BOB_ROSS,Bob Ross,Himself
19,4,SNOW,BOB_ROSS,Bob Ross,Himself
19,4,STRUCTURE,BOB_ROSS,Bob Ross,Himself
19,4,TREE,BOB_ROSS,Bob Ross,Himself
19,4,TREES,BOB_ROSS,Bob Ross,Himself
19,4,WINTER,BOB_ROSS,Bob Ross,Himself
19,5,BUSHES,BOB_ROSS,Bob Ross,Himself
19,5,CONIFER,BOB_ROSS,Bob Ross,Himself
19,5,GRASS,BOB_ROSS,Bob Ross,Himself
19,5,LAKE,BOB_ROSS,Bob Ross,Himself
19,5,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
19,5,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
19,5,TREE,BOB_ROSS,Bob Ross,Himself
19,5,TREES,BOB_ROSS,Bob Ross,Himself
19,6,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
19,6,GRASS,BOB_ROSS,Bob Ross,Himself
19,6,RIVER,BOB_ROSS,Bob Ross,Himself
19,6,ROCKS,BOB_ROSS,Bob Ross,Himself
19,6,TREE,BOB_ROSS,Bob Ross,Himself
19,6,TREES,BOB_ROSS,Bob Ross,Himself
19,6,WATERFALL,BOB_ROSS,Bob Ross,Himself
19,7,BRIDGE,BOB_ROSS,Bob Ross,Himself
19,7,CONIFER,BOB_ROSS,Bob Ross,Himself
19,7,FENCE,BOB_ROSS,Bob Ross,Himself
19,7,FRAMED,BOB_ROSS,Bob Ross,Himself
19,7,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
19,7,RIVER,BOB_ROSS,Bob Ross,Himself
19,7,SNOW,BOB_ROSS,Bob Ross,Himself
19,7,STRUCTURE,BOB_ROSS,Bob Ross,Himself
19,7,TREE,BOB_ROSS,Bob Ross,Himself
19,7,TREES,BOB_ROSS,Bob Ross,Himself
19,7,WINTER,BOB_ROSS,Bob Ross,Himself
19,8,BUSHES,BOB_ROSS,Bob Ross,Himself
19,8,CONIFER,BOB_ROSS,Bob Ross,Himself
19,8,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
19,8,GRASS,BOB_ROSS,Bob Ross,Himself
19,8,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
19,8,RIVER,BOB_ROSS,Bob Ross,Himself
19,8,TREE,BOB_ROSS,Bob Ross,Himself
